quarter,date,member_name,party,state,chamber,title,url,src_file,src_line
2022-Q1,2022-03-10,"Sanford D. Bishop, Jr.",Democrat,GA,House,"CONGRESSMAN BISHOP HELPS LEAD FULL-YEAR APPROPRIATIONS BILL, INCLUDES $11 MILLION DIRECTED TO PROJECTS IN GEORGIA’S SECOND CONGRESSIONAL DISTRICT",https://bishop.house.gov/media-center/press-releases/congressman-bishop-helps-lead-full-year-appropriations-bill-includes-11-million-directed-to-projects-in-georgia-s-second-congressional-district,congress_press/2022/2022-03.jsonl,784
2022-Q1,2022-03-11,Todd Young,Republican,IN,Senate,Young Supports Effort to Establish Reporting Standards for China’s Digital Yuan,https://www.young.senate.gov/newsroom/press-releases/young-supports-effort-to-establish-reporting-standards-for-chinas-digital-yuan/,congress_press/2022/2022-03.jsonl,1049
2022-Q1,2022-03-16,Tom Emmer,Republican,MN,House,Emmer Urges SEC Accountability in Crypto Regulation,https://emmer.house.gov/media-center/press-releases/emmer-urges-sec-accountability-in-crypto-regulation,congress_press/2022/2022-03.jsonl,1297
2022-Q1,2022-03-17,James A. Himes,Democrat,CT,House,"Warner, Himes Introduce Bill to Crackdown on International Money Laundering, Trafficking",https://himes.house.gov/press-releases?ID=4AF08840-5743-42A5-8FA2-F93DA1A60DAD,congress_press/2022/2022-03.jsonl,1441
2022-Q1,2022-03-17,Mark R. Warner,Democrat,VA,Senate,"Warner, Warren, Reed, Tester, Colleagues Introduce the Digital Asset Sanctions Compliance Enhancement Act of 2022",https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=EE7C7DC4-AFC8-4E87-A940-66A3CEC21D43,congress_press/2022/2022-03.jsonl,1513
2022-Q1,2022-03-18,Jason Crow,Democrat,CO,House,"Reps. Crow, Salazar Push For Study to Modernize SBA with Blockchain",https://crow.house.gov/media/press-releases/reps-crow-salazar-push-study-modernize-sba-blockchain,congress_press/2022/2022-03.jsonl,1538
2022-Q1,2022-03-28,Stephen F. Lynch,Democrat,MA,House,Rep. Lynch Introduces Legislation to Develop Electronic Version of U.S. Dollar,https://lynch.house.gov/2022/3/rep-lynch-introduces-legislation-to-develop-electronic-version-of-u-s-dollar,congress_press/2022/2022-03.jsonl,1981
2022-Q1,2022-03-29,Alma S. Adams,Democrat,NC,House,"Adams, Hill Announce New HBCU Partnership Challenge Members During HBCU STEAM Days of Action",https://adams.house.gov/media-center/press-releases/adams-hill-announce-new-hbcu-partnership-challenge-members-during-hbcu,congress_press/2022/2022-03.jsonl,2010
2022-Q1,2022-03-29,"Jesús G. ""Chuy"" García",Democrat,IL,House,"Reps. García, Lynch, Tlaib, Pressley and Adams Introduce Legislation to Develop Electronic Version of US Dollar",https://chuygarcia.house.gov/media/press-releases/reps-garcia-lynch-tlaib-pressley-and-adams-introduce-legislation-develop,congress_press/2022/2022-03.jsonl,2034
2022-Q1,2022-03-30,Tom Emmer,Republican,MN,House,Sen. Cruz Introduces Companion Legislation to Rep. Emmer’s Bill Prohibiting Unilateral Fed Control of a U.S. Digital Currency,https://emmer.house.gov/media-center/press-releases/sen-cruz-introduces-companion-legislation-to-rep-emmer-s-bill-prohibiting-unilateral-fed-control-of-a-us-digital-currency,congress_press/2022/2022-03.jsonl,2133
2022-Q1,2022-03-30,Ted Cruz,Republican,TX,Senate,Sen. Cruz Introduces Legislation Prohibiting Unilateral Fed Control of a U.S. Digital Currency,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-introduces-legislation-prohibiting-unilateral-fed-control-of-a-us-digital-currency,congress_press/2022/2022-03.jsonl,2190
2022-Q2,2022-04-04,Norma J. Torres,Democrat,CA,House,"Torres, Crawford Introduce Bill to Mitigate Risks of El Salvador’s Adoption of Bitcoin as Legal Currency",https://torres.house.gov/media-center/press-releases/torres-crawford-introduce-bill-mitigate-risks-el-salvador-s-adoption,congress_press/2022/2022-04.jsonl,165
2022-Q2,2022-04-06,Brad Sherman,Democrat,CA,House,Sherman and Green Join Warren to Introduce Bill to Curb Use of Cryptocurrency for Russia Sanctions Evasion,https://sherman.house.gov/media-center/press-releases/sherman-and-green-join-warren-to-introduce-bill-to-curb-use-of,congress_press/2022/2022-04.jsonl,352
2022-Q2,2022-04-07,Brad Sherman,Democrat,CA,House,Sherman Hosts Telephone Town Hall with Ukrainian Ambassador,https://sherman.house.gov/media-center/press-releases/sherman-hosts-telephone-town-hall-with-ukrainian-ambassador,congress_press/2022/2022-04.jsonl,508
2022-Q2,2022-04-21,Jared Huffman,Democrat,CA,House,Huffman Leads Colleagues in Letter Calling for Increased Oversight of Cryptocurrency’s Environmental Impacts,https://huffman.house.gov/media-center/press-releases/huffman-leads-colleagues-in-letter-calling-for-increased-oversight-of-cryptocurrencys-environmental-impacts,congress_press/2022/2022-04.jsonl,996
2022-Q2,2022-04-28,Ro Khanna,Democrat,CA,House,"KHANNA, THOMPSON, EMMER, SOTO INTRODUCE BIPARTISAN DIGITAL COMMODITY EXCHANGE ACT OF 2022",https://khanna.house.gov/media/press-releases/khanna-thompson-emmer-soto-introduce-bipartisan-digital-commodity-exchange-act,congress_press/2022/2022-04.jsonl,1349
2022-Q2,2022-04-29,Ron Johnson,Republican,WI,Senate,"Sens. Johnson, Grassley Demand Records from DoD Research Agency on Potential Involvement in DNC Hack Attribution and Mueller Investigation",https://www.ronjohnson.senate.gov/2022/4/sens-johnson-grassley-demand-records-from-dod-research-agency-on-potential-involvement-in-dnc-hack-attribution-and-mueller-investigation,congress_press/2022/2022-04.jsonl,1457
2022-Q2,2022-05-19,Tom Emmer,Republican,MN,House,"Emmer, Committee Republicans to Fed Chair Powell: Do the Potential Benefits of a CBDC Outweigh the Risks?",https://emmer.house.gov/media-center/press-releases/emmer-committee-republicans-to-fed-chair-powell-do-the-potential-benefits-of-a-cbdc-outweigh-the-risks,congress_press/2022/2022-05.jsonl,1090
2022-Q2,2022-06-22,James A. Himes,Democrat,CT,House,Himes Proposes Central Bank Digital Currency,https://himes.house.gov/press-releases?ID=68F8CD52-0825-4902-AFDF-39443C7A1D4D,congress_press/2022/2022-06.jsonl,1186
2022-Q3,2022-07-11,David Schweikert,Republican,AZ,House,Schweikert Introduces NDAA Amendment to Strike $6 Billion in Inflation-Subsidy Spending,https://schweikert.house.gov/2022/07/11/schweikert-introduces-ndaa-amendment-to-strike-6-billion-in-inflation-subsidy-spending/,congress_press/2022/2022-07.jsonl,297
2022-Q3,2022-07-15,Jared Huffman,Democrat,CA,House,"Huffman, Warren, Colleagues, Call on Environmental Protection Agency and Department of Energy to Require Cryptomining Companies to Disclose Energy Use and Emissions",https://huffman.house.gov/media-center/press-releases/huffman-warren-colleagues-call-on-environmental-protection-agency-and-department-of-energy-to-require-cryptomining-companies-to-disclose-energy-use-and-emissions,congress_press/2022/2022-07.jsonl,746
2022-Q3,2022-07-15,David Schweikert,Republican,AZ,House,Congressman David Schweikert Issues Statement on His Vote Against the NDAA,https://schweikert.house.gov/2022/07/15/congressman-david-schweikert-issues-statement-on-his-vote-against-the-ndaa/,congress_press/2022/2022-07.jsonl,779
2022-Q3,2022-07-26,Tom Emmer,Republican,MN,House,ICYMI: Emmer Condemns Politicized SEC Enforcement in Financial Services Committee,https://emmer.house.gov/media-center/press-releases/icymi-emmer-condemns-politicized-sec-enforcement-in-financial-services-committee,congress_press/2022/2022-07.jsonl,1390
2022-Q3,2022-07-27,David Schweikert,Republican,AZ,House,House Passes Schweikert-Authored Telehealth Provisions to Improve Access and Quality of Care,https://schweikert.house.gov/2022/07/27/house-passes-schweikert-authored-telehealth-provisions-to-improve-access-and-quality-of-care/,congress_press/2022/2022-07.jsonl,1531
2022-Q3,2022-07-28,Darren Soto,Democrat,FL,House,Soto Votes to Pass the CHIPS and Science Act of 2022,https://soto.house.gov/media/press-releases/soto-votes-pass-chips-and-science-act-2022,congress_press/2022/2022-07.jsonl,1728
2022-Q3,2022-08-01,David Schweikert,Republican,AZ,House,"Schweikert, Donalds Introduce Bill to Fight Inflation and Increase Savings Alternatives for Americans",https://schweikert.house.gov/2022/08/01/schweikert-donalds-introduce-bill-to-fight-inflation-and-increase-savings-alternatives-for-americans/,congress_press/2022/2022-08.jsonl,27
2022-Q3,2022-08-03,David Schweikert,Republican,AZ,House,Congressman Schweikert Issues Statement on the Passing of Congresswoman Jackie Walorski,https://schweikert.house.gov/2022/08/03/congressman-schweikert-issues-statement-on-the-passing-of-congresswoman-jackie-walorski/,congress_press/2022/2022-08.jsonl,196
2022-Q3,2022-08-03,Mark R. Warner,Democrat,VA,Senate,"Warner, Toomey, Lummis, Sinema, Portman Drop Legislation to Address Digital Asset Reporting Requirements in Infrastructure Bill",https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=244CABB1-A076-4E60-9ABA-0EC43E767C85,congress_press/2022/2022-08.jsonl,234
2022-Q3,2022-08-09,Stephen F. Lynch,Democrat,MA,House,Rep. Lynch and Financial Services Colleagues Send Letter to Digital Assets Industry Requesting Diversity and Inclusion Data,https://lynch.house.gov/2022/8/rep-lynch-and-financial-services-colleagues-send-letter-to-digital-assets-industry-requesting-diversity-and-inclusion-data,congress_press/2022/2022-08.jsonl,519
2022-Q3,2022-08-24,David Schweikert,Republican,AZ,House,Congressman Schweikert Issues Statement on Biden’s Student Debt Plan,https://schweikert.house.gov/2022/08/24/congressman-schweikert-issues-statement-on-bidens-student-debt-plan/,congress_press/2022/2022-08.jsonl,1233
2022-Q3,2022-09-02,Ted Cruz,Republican,TX,Senate,e-Newsletter - Week of September 2nd,https://www.cruz.senate.gov/newsroom/blogs/e-newsletter_-week-of-september-2nd,congress_press/2022/2022-09.jsonl,85
2022-Q3,2022-09-14,David Schweikert,Republican,AZ,House,House Unanimously Passes Congressman Schweikert’s Bill to Honor Dr. C.T Wright,https://schweikert.house.gov/2022/09/14/house-unanimously-passes-congressman-schweikerts-bill-to-honor-dr-c-t-wright/,congress_press/2022/2022-09.jsonl,565
2022-Q3,2022-09-16,Ted Cruz,Republican,TX,Senate,e-Newsletter - Week of September 16th,https://www.cruz.senate.gov/newsroom/blogs/e-newsletter_-week-of-september-16th,congress_press/2022/2022-09.jsonl,784
2022-Q3,2022-09-21,Andy Barr,Republican,KY,House,Barr to Big Banks: Finance American Energy to Rescue Economy,https://barr.house.gov/press-releases?ID=001312A6-2E70-4AB3-AC3B-8D97A204E1FA,congress_press/2022/2022-09.jsonl,972
2022-Q4,2022-10-05,Tom Emmer,Republican,MN,House,"Without Financial Privacy, There Is No Privacy",https://emmer.house.gov/media-center/press-releases/without-financial-privacy-there-is-no-privacy,congress_press/2022/2022-10.jsonl,134
2022-Q4,2022-10-13,David Schweikert,Republican,AZ,House,Schweikert Issues Statement on Historic Inflation Highs,https://schweikert.house.gov/2022/10/13/schweikert-issues-statement-on-historic-inflation-highs/,congress_press/2022/2022-10.jsonl,461
2022-Q4,2022-11-13,Brad Sherman,Democrat,CA,House,Congressman Brad Sherman Statement on Collapse of FTX,https://sherman.house.gov/media-center/press-releases/congressman-brad-sherman-statement-on-collapse-of-ftx,congress_press/2022/2022-11.jsonl,316
2022-Q4,2022-11-16,Andy Barr,Republican,KY,House,"Statement from Rep. Barr on FTX Collapse, FSC Investigation",https://barr.house.gov/press-releases?ID=14D36338-0A11-492C-9363-586378AC918C,congress_press/2022/2022-11.jsonl,412
2022-Q4,2022-11-16,Stephen F. Lynch,Democrat,MA,House,Rep. Lynch Releases Statement on FTX Bankruptcy,https://lynch.house.gov/2022/11/rep-lynch-releases-statement-on-ftx-bankruptcy,congress_press/2022/2022-11.jsonl,437
2022-Q4,2022-11-18,Troy E. Nehls,Republican,TX,House,House Republicans press Blinken on concerns of Ukraine aid being donated to Dems through FTX,https://nehls.house.gov/media/press-releases/house-republicans-press-blinken-concerns-ukraine-aid-being-donated-dems,congress_press/2022/2022-11.jsonl,623
2022-Q4,2022-12-01,Tom Emmer,Republican,MN,House,Emmer Leads Inquiry into Boston Fed-Led CBDC Effort,https://emmer.house.gov/media-center/press-releases/emmer-leads-inquiry-into-boston-fed-led-cbdc-effort,congress_press/2022/2022-12.jsonl,24
2022-Q4,2022-12-08,Jared Huffman,Democrat,CA,House,"Rep. Huffman and Sen. Markey Introduce Legislation to Combat Energy-Intensive Cryptomining as it Strains Grid, Undermines U.S. Climate Goals",https://huffman.house.gov/media-center/press-releases/rep-huffman-and-sen-markey-introduce-legislation-to-combat-energy-intensive-cryptomining-as-it-strains-grid-undermines-us-climate-goals,congress_press/2022/2022-12.jsonl,511
2022-Q4,2022-12-13,Bryan Steil,Republican,WI,House,"Steil Questions FTX CEO on Collapse, Highlights Dangers of Overseas Crypto Companies",https://steil.house.gov/media/press-releases/steil-questions-ftx-ceo-on-collapse-highlights-dangers-of-overseas-crypto-companies,congress_press/2022/2022-12.jsonl,844
2022-Q4,2022-12-19,"Donald S. Beyer, Jr.",Democrat,VA,House,"JEC Releases Report on Economic Risks, Need for Further Regulation of Digital Assets",https://beyer.house.gov/news/documentsingle.aspx?DocumentID=5742,congress_press/2022/2022-12.jsonl,1159
2023-Q1,2023-01-11,Mike Flood,Republican,NE,House,Congressman Flood Named to Financial Services Committee,https://flood.house.gov/media/press-releases/congressman-flood-named-financial-services-committee,congress_press/2023/2023-01.jsonl,696
2023-Q1,2023-01-12,Warren Davidson,Republican,OH,House,Congressman Warren Davidson Selected as the Financial Services Housing and Insurance Chairman,https://davidson.house.gov/2023/1/congressman-warren-davidson-selected-as-the-financial-services-housing-and-insurance-chairman,congress_press/2023/2023-01.jsonl,827
2023-Q1,2023-01-12,John W. Rose,Republican,TN,House,U.S. Rep. Rose Appointed to Serve on House Financial Services Committee,https://johnrose.house.gov/media/press-releases/us-rep-rose-appointed-serve-house-financial-services-committee,congress_press/2023/2023-01.jsonl,853
2023-Q1,2023-01-18,David Schweikert,Republican,AZ,House,Schweikert: It’s Time to Have an Honest Discussion About the Fiscal Crisis,https://schweikert.house.gov/2023/01/18/schweikert-its-time-to-have-an-honest-discussion-about-the-fiscal-crisis/,congress_press/2023/2023-01.jsonl,1139
2023-Q1,2023-01-19,Gary C. Peters,Democrat,MI,Senate,"In First Two Years as Chairman, Peters Led Landmark Bipartisan Efforts to Strengthen National Security and Improve Government Operations",https://www.peters.senate.gov/newsroom/press-releases/in-first-two-years-as-chairman-peters-led-landmark-bipartisan-efforts-to-strengthen-national-security-and-improve-government-operations,congress_press/2023/2023-01.jsonl,1212
2023-Q1,2023-01-24,Gary C. Peters,Democrat,MI,Senate,Peters Applauds First Comprehensive CISA Report on K-12 Cybersecurity,https://www.peters.senate.gov/newsroom/press-releases/peters-applauds-first-comprehensive-cisa-report-on-k-12-cybersecurity,congress_press/2023/2023-01.jsonl,1476
2023-Q1,2023-01-25,"Jesús G. ""Chuy"" García",Democrat,IL,House,Representatives García and Lynch: Why We Support SEC Regulation of Crypto,https://chuygarcia.house.gov/media/press-releases/representatives-garcia-and-lynch-why-we-support-sec-regulation-of-crypto,congress_press/2023/2023-01.jsonl,1505
2023-Q1,2023-01-26,Byron Donalds,Republican,FL,House,Rep. Donalds Announces House Financial Services Subcommittee Assignments for 118th CongressRep. Donalds Announces House Financial Services Subcommittee Assignments for 118th Congress,https://donalds.house.gov/news/documentsingle.aspx?DocumentID=1283,congress_press/2023/2023-01.jsonl,1637
2023-Q1,2023-01-26,Tom Emmer,Republican,MN,House,Emmer Appointed to Serve on House Financial Services Digital Assets and Capital Markets Subcommittees,https://emmer.house.gov/media-center/press-releases/emmer-appointed-to-serve-on-house-financial-services-digital-assets-and-capital-markets-subcommittees,congress_press/2023/2023-01.jsonl,1639
2023-Q1,2023-01-26,Mike Flood,Republican,NE,House,"Congressman Flood Named to Digital Assets, Housing & Insurance Subcommittees",https://flood.house.gov/media/press-releases/congressman-flood-named-digital-assets-housing-insurance-subcommittees,congress_press/2023/2023-01.jsonl,1657
2023-Q1,2023-01-26,John W. Rose,Republican,TN,House,U.S. Rep. Rose Named Vice-Chairman of Financial Services Subcommittee on Oversight and Investigations,https://johnrose.house.gov/media/press-releases/us-rep-rose-named-vice-chairman-financial-services-subcommittee-oversight-and,congress_press/2023/2023-01.jsonl,1676
2023-Q1,2023-01-26,Ted Cruz,Republican,TX,Senate,Sen. Cruz Champions Cryptocurrency with the Reintroduction of the ACCEPT Resolution,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-champions-cryptocurrency-with-the-reintroduction-of-the-accept-resolution,congress_press/2023/2023-01.jsonl,1752
2023-Q1,2023-01-27,Ted Cruz,Republican,TX,Senate,e-Newsletter - Week of January 27th,https://www.cruz.senate.gov/newsroom/blogs/e-newsletter_-week-of-january-27th,congress_press/2023/2023-01.jsonl,1947
2023-Q1,2023-02-01,Erin Houchin,Republican,IN,House,"Building on Success of Committee Assignments, Rep. Houchin Named to Five Subcommittees for 118th Congress",https://houchin.house.gov/media/press-releases/building-success-committee-assignments-rep-houchin-named-five-subcommittees,congress_press/2023/2023-02.jsonl,95
2023-Q1,2023-02-01,Stephen F. Lynch,Democrat,MA,House,Rep. Lynch Named Lead Democrat on Key Financial Services Subcommittee,https://lynch.house.gov/2023/2/rep-lynch-named-as-lead-democrat-on-key-financial-services-subcommittee,congress_press/2023/2023-02.jsonl,121
2023-Q1,2023-02-01,Nancy Mace,Republican,SC,House,REP. NANCY MACE TO SERVE AS OVERSIGHT SUBCOMMITTEE CHAIRWOMAN,https://mace.house.gov/media/press-releases/rep-nancy-mace-serve-oversight-subcommittee-chairwoman,congress_press/2023/2023-02.jsonl,122
2023-Q1,2023-02-02,Bill Foster,Democrat,IL,House,Foster Announces House Financial Services Subcommittee Assignments,https://foster.house.gov/media/press-releases/foster-announces-house-financial-services-subcommittee-assignments,congress_press/2023/2023-02.jsonl,304
2023-Q1,2023-02-03,Ted Cruz,Republican,TX,Senate,e-Newsletter - Week of February 3rd,https://www.cruz.senate.gov/newsroom/blogs/e-newsletter_-week-of-february-3rd,congress_press/2023/2023-02.jsonl,533
2023-Q1,2023-02-07,Jared Huffman,Democrat,CA,House,"Huffman, Lawmakers Urge Environmental Protection Agency and Department of Energy to Require Cryptominers Disclose Emissions and Energy Use",https://huffman.house.gov/media-center/press-releases/huffman-lawmakers-urge-environmental-protection-agency-and-department-of-energy-to-require-cryptominers-disclose-emissions-and-energy-use,congress_press/2023/2023-02.jsonl,786
2023-Q1,2023-02-09,Dusty Johnson,Republican,SD,House,Johnson to Chair Panel Overseeing Rural Broadband,https://dustyjohnson.house.gov/media/press-releases/johnson-chair-panel-overseeing-rural-broadband,congress_press/2023/2023-02.jsonl,1095
2023-Q1,2023-02-21,Nicholas A. Langworthy,Republican,NY,House,Congressman Nick Langworthy Announces House Agriculture Subcommittee Assignments,https://langworthy.house.gov/media/press-releases/congressman-nick-langworthy-announces-house-agriculture-subcommittee,congress_press/2023/2023-02.jsonl,2045
2023-Q1,2023-02-21,Tracey Mann,Republican,KS,House,Rep. Mann Selected to Serve on House Agriculture Subcommittees,https://mann.house.gov/media/press-releases/rep-mann-selected-serve-house-agriculture-subcommittees,congress_press/2023/2023-02.jsonl,2047
2023-Q1,2023-02-23,Tom Emmer,Republican,MN,House,Emmer Leads Effort to Squash Financial Surveillance State Initiatives,https://emmer.house.gov/media-center/press-releases/emmer-leads-effort-to-squash-financial-surveillance-state-initiatives,congress_press/2023/2023-02.jsonl,2179
2023-Q1,2023-02-23,Mike Flood,Republican,NE,House,Congressman Flood Joins Efforts to Safeguard American Financial Freedom,https://flood.house.gov/media/press-releases/congressman-flood-joins-efforts-safeguard-american-financial-freedom,congress_press/2023/2023-02.jsonl,2180
2023-Q1,2023-02-27,Byron Donalds,Republican,FL,House,Congressman Donalds Reintroduces The House Companion of the Financial Freedom Act,https://donalds.house.gov/news/documentsingle.aspx?DocumentID=1266,congress_press/2023/2023-02.jsonl,2387
2023-Q1,2023-03-02,Gary C. Peters,Democrat,MI,Senate,Peters Statement on Administration's National Cybersecurity Strategy,https://www.peters.senate.gov/newsroom/press-releases/peters-statement-on-administrations-national-cybersecurity-strategy,congress_press/2023/2023-03.jsonl,267
2023-Q1,2023-03-03,Jared Huffman,Democrat,CA,House,"Rep. Huffman, Sen. Markey Announce Legislation to Crack Down on Crypto Energy Consumption as Markey Holds First-Ever Senate Hearing Focused on Industry’s Environmental Impacts",https://huffman.house.gov/media-center/press-releases/rep-huffman-sen-markey-announce-legislation-to-crack-down-on-crypto-energy-consumption-as-markey-holds-first-ever-senate-hearing-focused-on-industrys-environmental-impacts,congress_press/2023/2023-03.jsonl,309
2023-Q1,2023-03-07,Tom Emmer,Republican,MN,House,"Emmer, McHenry, Colleagues Reintroduce Bipartisan Legislative Fix to Digital Asset Reporting Requirements",https://emmer.house.gov/media-center/press-releases/emmer-mchenry-colleagues-reintroduce-bipartisan-legislative-fix-to-digital-asset-reporting-requirements,congress_press/2023/2023-03.jsonl,496
2023-Q1,2023-03-07,David Schweikert,Republican,AZ,House,"Schweikert, McHenry, Colleagues Reintroduce Bipartisan Legislative Fix to Digital Asset Reporting Requirements",https://schweikert.house.gov/2023/03/07/schweikert-mchenry-colleagues-reintroduce-bipartisan-legislative-fix-to-digital-asset-reporting-requirements/,congress_press/2023/2023-03.jsonl,542
2023-Q1,2023-03-09,Ted Cruz,Republican,TX,Senate,Sen. Cruz Reintroduces Legislation to Repeal Infrastructure Bill’s ‘Devastating Attack’ on Cryptocurrency Industry,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-reintroduces-legislation-to-repeal-infrastructure-bills-devastating-attack-on-cryptocurrency-industry,congress_press/2023/2023-03.jsonl,913
2023-Q1,2023-03-10,Stephen F. Lynch,Democrat,MA,House,"Ranking Member Lynch’s Opening Statement at Inaugural Digital Assets, Financial Technology and Inclusion Subcommittee Hearing",https://lynch.house.gov/2023/3/ranking-member-lynch-s-opening-statement-at-inaugural-digital-assets-financial-technology-and-inclusion-subcommittee-hearing,congress_press/2023/2023-03.jsonl,1023
2023-Q1,2023-03-15,Donald G. Davis,Democrat,NC,House,Congressman Davis Unanimously Appointed as Vice Ranking Member of House Agriculture Committee,https://dondavis.house.gov/media/press-releases/congressman-davis-unanimously-appointed-vice-ranking-member-house-agriculture,congress_press/2023/2023-03.jsonl,1306
2023-Q1,2023-03-16,Gary C. Peters,Democrat,MI,Senate,Peters Convenes Hearing to Examine Cybersecurity Risks to the Healthcare Sector,https://www.peters.senate.gov/newsroom/press-releases/-peters-convenes-hearing-to-examine-cybersecurity-risks-to-the-healthcare-sector,congress_press/2023/2023-03.jsonl,1482
2023-Q1,2023-03-20,Neal P. Dunn,Republican,FL,House,Congressman Dunn Joins Governor DeSantis in Encouraging States to Block the Weaponization of the Financial Sector,https://dunn.house.gov/news/documentsingle.aspx?DocumentID=183,congress_press/2023/2023-03.jsonl,1625
2023-Q1,2023-03-21,Warren Davidson,Republican,OH,House,Rep. Davidson Condemns State Efforts To Legalize CBDCs,https://davidson.house.gov/2023/3/rep-davidson-condemns-state-efforts-to-legalize-cbdcs,congress_press/2023/2023-03.jsonl,1698
2023-Q1,2023-03-21,Ted Cruz,Republican,TX,Senate,Sen. Cruz Introduces Legislation to Prohibit the Fed From Establishing a Central Bank Digital Currency,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-introduces-legislation-to-prohibit-the-fed-from-establishing-a-central-bank-digital-currency,congress_press/2023/2023-03.jsonl,1753
2023-Q1,2023-03-23,Tom Emmer,Republican,MN,House,Emmer Introduces Bill to Provide Regulatory Clarity for the Blockchain Ecosystem,https://emmer.house.gov/media-center/press-releases/emmer-introduces-bill-to-provide-regulatory-clarity-for-the-blockchain-ecosystem,congress_press/2023/2023-03.jsonl,1919
